Entity,Callsign,Frequency,Granted,Stat,Units,Pag,Code,Svc,City
Wal-Mart Stores East LP,WQEW586,461.76250,2006-05-03,A,1,0,FB2,IG,Elwood
Wal-Mart Stores East LP,WQEW586,461.76250,2006-05-03,A,165,0,MO,IG,Elwood
Wal-Mart Stores East LP,WQEW586,461.88750,2006-05-03,A,1,0,FB2,IG,Elwood
Wal-Mart Stores East LP,WQEW586,461.88750,2006-05-03,A,165,0,MO,IG,Elwood
Wal-Mart Stores East LP,WQEW586,461.93750,2006-05-03,A,1,0,FB2,IG,Elwood
Wal-Mart Stores East LP,WQEW586,461.93750,2006-05-03,A,165,0,MO,IG,Elwood
Wal-Mart Stores East LP,WQEW586,462.08750,2006-05-03,A,165,0,MO,IG,Elwood
Wal-Mart Stores East LP,WQEW586,462.13750,2006-05-03,A,165,0,MO,IG,Elwood
Wal-Mart Stores East LP,WQEW586,463.87500,2006-05-03,A,165,0,MO,IG,Elwood
Wal-Mart Stores East LP,WQEW586,463.88750,2006-05-03,A,1,0,FB2,IG,Elwood
Wal-Mart Stores East LP,WQEW586,463.88750,2006-05-03,A,165,0,MO,IG,Elwood
Wal-Mart Stores East LP,WQEW586,466.61250,2006-05-03,A,165,0,MO,IG,Elwood
Wal-Mart Stores East LP,WQEW586,466.61250,2006-05-03,A,10,0,FX1,IG,Elwood
Wal-Mart Stores East LP,WQEW586,466.71250,2006-05-03,A,165,0,MO,IG,Elwood
Wal-Mart Stores East LP,WQEW586,466.71250,2006-05-03,A,10,0,FX1,IG,Elwood
Wal-Mart Stores East LP,WQEW586,466.76250,2006-05-03,A,165,0,MO,IG,Elwood
Wal-Mart Stores East LP,WQEW586,466.76250,2006-05-03,A,10,0,FX1,IG,Elwood
Wal-Mart Stores East LP,WQEW586,466.88750,2006-05-03,A,165,0,MO,IG,Elwood
Wal-Mart Stores East LP,WQEW586,466.88750,2006-05-03,A,10,0,FX1,IG,Elwood
Wal-Mart Stores East LP,WQEW586,466.93750,2006-05-03,A,10,0,FX1,IG,Elwood
Wal-Mart Stores East LP,WQEW586,466.93750,2006-05-03,A,165,0,MO,IG,Elwood
Wal-Mart Stores East LP,WQEW586,467.08750,2006-05-03,A,165,0,MO,IG,Elwood
Wal-Mart Stores East LP,WQEW586,467.13750,2006-05-03,A,165,0,MO,IG,Elwood
Wal-Mart Stores East LP,WQEW586,468.88750,2006-05-03,A,10,0,FX1,IG,Elwood
Wal-Mart Stores East LP,WQEW586,468.88750,2006-05-03,A,165,0,MO,IG,Elwood
WEG ELECTRIC CORP,WQVU986,451.66250,2015-05-18,A,15,0,MO,IG,BOLINGBROOK
WEG ELECTRIC CORP,WQVU986,456.66250,2015-05-18,A,15,0,MO,IG,BOLINGBROOK
"WERNER, DONALD",KNGU501,154.49000,2013-03-13,A,1,0,FB,IG,MANHATTON
"WERNER, DONALD",KNGU501,154.49000,2013-03-13,A,10,0,MO,IG,MANHATTON
West Liberty Foods LLC,WQCC473,462.01250,2014-11-19,A,1,0,FB2,IG,BOLINGBROOK
West Liberty Foods LLC,WQCC473,463.73750,2014-11-19,A,1,0,FB2,IG,BOLINGBROOK
West Liberty Foods LLC,WQCC473,464.32500,2014-11-19,A,1,0,FB2,IG,BOLINGBROOK
West Liberty Foods LLC,WQCC473,464.57500,2014-11-19,A,1,0,FB2,IG,BOLINGBROOK
West Liberty Foods LLC,WQCC473,467.01250,2014-11-19,A,1,0,FX1,IG,BOLINGBROOK
West Liberty Foods LLC,WQCC473,467.01250,2014-11-19,A,50,0,MO,IG,BOLINGBROOK
West Liberty Foods LLC,WQCC473,468.73750,2014-11-19,A,1,0,FX1,IG,BOLINGBROOK
West Liberty Foods LLC,WQCC473,468.73750,2014-11-19,A,50,0,MO,IG,BOLINGBROOK
West Liberty Foods LLC,WQCC473,469.32500,2014-11-19,A,225,0,MO,IG,BOLINGBROOK
West Liberty Foods LLC,WQCC473,469.57500,2014-11-19,A,225,0,MO,IG,BOLINGBROOK
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.26500,2014-04-15,A,1,0,FB,PW,WILMINGTON
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.26500,2014-04-15,A,1,0,FB,PW,BRAIDWOOD
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.26500,2014-04-15,A,250,0,MO,PW,WILMINGTON
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.26500,2014-04-15,A,250,0,MO,PW,BRAIDWOOD
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.26500,2014-04-15,A,1,0,FB,PW,PLAINFIELD
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.26500,2014-04-15,A,250,0,MO,PW,PLAINFIELD
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.26500,2014-04-15,A,1,0,FB,PW,LOCKPORT
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.26500,2014-04-15,A,1,0,FB,PW,
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.26500,2014-04-15,A,250,0,MO,PW,LOCKPORT
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.26500,2014-04-15,A,250,0,MO,PW,
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.30250,2014-04-15,A,250,0,MO,PW,
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.30250,2014-04-15,A,1,0,FB,PW,WILMINGTON
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.30250,2014-04-15,A,1,0,FB,PW,BRAIDWOOD
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.30250,2014-04-15,A,250,0,MO,PW,WILMINGTON
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.30250,2014-04-15,A,250,0,MO,PW,BRAIDWOOD
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.30250,2014-04-15,A,1,0,FB,PW,PLAINFIELD
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.30250,2014-04-15,A,250,0,MO,PW,PLAINFIELD
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.30250,2014-04-15,A,1,0,FB,PW,LOCKPORT
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.30250,2014-04-15,A,250,0,MO,PW,LOCKPORT
WESTERN WILL COUNTY COMM CENTER,WQAG719,154.30250,2014-04-15,A,1,0,FB,PW,
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,0,FB,PW,BRAIDWOOD
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,250,0,MO,PW,WILMINGTON
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,250,FB2,PW,
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,100,FB,PW,WILMINGTON
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,250,0,MO,PW,BRAIDWOOD
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,250,FB,PW,WILMINGTON
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,100,FB,PW,BRAIDWOOD
WESTERN WILL COUNTY COMM CENTER,WQJD352,155.35500,2008-07-30,A,1,0,FB,PW,ELWOOD
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,250,FB,PW,BRAIDWOOD
WESTERN WILL COUNTY COMM CENTER,WQJD352,155.35500,2008-07-30,A,1,0,FB2,PW,ELWOOD
WESTERN WILL COUNTY COMM CENTER,WQJD352,155.35500,2008-07-30,A,1,0,FB,PW,CUSTER PARK
WESTERN WILL COUNTY COMM CENTER,WQJD352,155.35500,2008-07-30,A,1,0,FB2,PW,CUSTER PARK
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,250,FB2,PW,WILMINGTON
WESTERN WILL COUNTY COMM CENTER,WQAG716,155.35500,2014-04-15,A,250,0,MO,PW,PLAINFIELD
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,250,FB2,PW,BRAIDWOOD
WESTERN WILL COUNTY COMM CENTER,WQAG716,155.35500,2014-04-15,A,1,100,FB,PW,PLAINFIELD
WESTERN WILL COUNTY COMM CENTER,WQAG716,155.35500,2014-04-15,A,250,0,MO,PW,SHOREWOOD
WESTERN WILL COUNTY COMM CENTER,WQAG716,155.35500,2014-04-15,A,1,100,FB,PW,SHOREWOOD
WESTERN WILL COUNTY COMM CENTER,WQAG716,155.35500,2014-04-15,A,250,0,MO,PW,CHANNAHON
WESTERN WILL COUNTY COMM CENTER,WQAG716,155.35500,2014-04-15,A,1,100,FB,PW,CHANNAHON
WESTERN WILL COUNTY COMM CENTER,WQAG716,155.35500,2014-04-15,A,250,0,MO,PW,LOCKPORT
WESTERN WILL COUNTY COMM CENTER,WQAG716,155.35500,2014-04-15,A,1,100,FB,PW,LOCKPORT
WESTERN WILL COUNTY COMM CENTER,WQJD352,155.35500,2008-07-30,A,1,0,FB,PW,LOCKPORT
WESTERN WILL COUNTY COMM CENTER,WQAG716,155.35500,2014-04-15,A,250,0,MO,PW,HOMER GLEN
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,0,FB,PW,PLAINFIELD
WESTERN WILL COUNTY COMM CENTER,WQJD352,155.35500,2008-07-30,A,1,0,FB2,PW,LOCKPORT
WESTERN WILL COUNTY COMM CENTER,WQAG716,155.35500,2014-04-15,A,1,100,FB,PW,HOMER GLEN
WESTERN WILL COUNTY COMM CENTER,WQAG716,155.35500,2014-04-15,A,250,0,MO,PW,ROCKDALE
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,250,0,MO,PW,PLAINFIELD
WESTERN WILL COUNTY COMM CENTER,WQAG716,155.35500,2014-04-15,A,1,100,FB,PW,ROCKDALE
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,100,FB,PW,PLAINFIELD
WESTERN WILL COUNTY COMM CENTER,WQAG716,155.35500,2014-04-15,A,250,0,MO,PW,
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,250,FB,PW,PLAINFIELD
WESTERN WILL COUNTY COMM CENTER,WQAG716,155.35500,2014-04-15,A,1,100,FB,PW,
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,0,FB,PW,LOCKPORT
WESTERN WILL COUNTY COMM CENTER,WQJD352,155.35500,2008-07-30,A,1,0,FB,PW,ROMEOVILLE
WESTERN WILL COUNTY COMM CENTER,WQJD352,155.35500,2008-07-30,A,1,0,FB2,PW,ROMEOVILLE
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,250,0,MO,PW,LOCKPORT
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,250,FB2,PW,PLAINFIELD
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,100,FB,PW,LOCKPORT
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,0,FB,PW,
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,250,FB,PW,LOCKPORT
WESTERN WILL COUNTY COMM CENTER,WQJD352,155.35500,2008-07-30,A,1,0,FB,PW,CHANNAHON
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,250,0,MO,PW,
WESTERN WILL COUNTY COMM CENTER,WQJD352,155.35500,2008-07-30,A,1,0,FB2,PW,CHANNAHON
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,100,FB,PW,
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,250,FB,PW,
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,250,FB2,PW,LOCKPORT
WESTERN WILL COUNTY COMM CENTER,WQAG719,155.35500,2014-04-15,A,1,0,FB,PW,WILMINGTON
WESTERN WILL COUNTY COMM CENTER,WQQZ591,809.66250,2013-04-01,A,100,0,MO,GE,PLAINFIELD
WESTERN WILL COUNTY COMM CENTER,WQQZ591,854.66250,2013-04-01,A,1,0,FB2,GE,PLAINFIELD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,154.74750,2012-09-18,A,1,0,FB2,PW,WILMINGTON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,154.74750,2012-09-18,A,1,0,FB2,PW,SHOREWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOP688,154.74750,2011-12-12,A,1,200,FB2,PW,LOCKPORT
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOP688,154.74750,2011-12-12,A,1,200,FB2S,PW,LOCKPORT
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOP688,154.74750,2011-12-12,A,1,200,FB2,PW,CHANNAHON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOP688,154.74750,2011-12-12,A,1,200,FB2,PW,ELWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOP688,154.74750,2011-12-12,A,1,200,FB2,PW,BRAIDWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOP688,154.74750,2011-12-12,A,1,200,FB2S,PW,CHANNAHON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOP688,154.74750,2011-12-12,A,1,200,FB2S,PW,ELWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOP688,154.74750,2011-12-12,A,1,200,FB2S,PW,BRAIDWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,154.74750,2012-09-18,A,1,0,FB2,PW,LOCKP0RT
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,154.85250,2012-09-18,A,1,0,FB2,PW,WILMINGTON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,154.85250,2012-09-18,A,1,0,FB2,PW,SHOREWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOJ659,154.85250,2011-10-19,A,1,0,FB2,PW,CHANNAHON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOJ659,154.85250,2011-10-19,A,1,0,FB2S,PW,CHANNAHON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOJ659,154.85250,2011-10-19,A,1,0,FB2,PW,LOCKPORT
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOJ659,154.85250,2011-10-19,A,1,0,FB2S,PW,LOCKPORT
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOJ659,154.85250,2011-10-19,A,1,0,FB2,PW,PLAINFIELD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOJ659,154.85250,2011-10-19,A,1,0,FB2S,PW,PLAINFIELD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,154.85250,2012-09-18,A,1,0,FB2,PW,LOCKP0RT
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPCV634,154.86750,2013-12-24,A,300,0,MO,PW,SHOREWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPCV634,154.86750,2013-12-24,A,300,0,MO,PW,CHANNAHON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPCV634,154.86750,2013-12-24,A,300,0,MO,PW,WILMINGTON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPCV634,154.86750,2013-12-24,A,300,0,MO,PW,BRAIDWOOD
Western Will County Communications Center,WQNV849,155.02500,2012-01-04,A,100,0,MO,PW,PLAINFIELD
Western Will County Communications Center,WQNV849,155.02500,2012-01-04,A,1,0,FB,PW,PLAINFIELD
Western Will County Communications Center,WQNV849,155.05500,2012-01-04,A,1,0,FB,PW,PLAINFIELD
Western Will County Communications Center,WQNV849,155.05500,2012-01-04,A,100,0,MO,PW,PLAINFIELD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQPK263,155.31000,2012-06-11,A,1,0,FB2,PW,BRAIDWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQPK263,155.31000,2012-06-11,A,1,0,FB2S,PW,BRAIDWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQPK263,155.31000,2012-06-11,A,1,0,FB2,PW,ELWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQPK263,155.31000,2012-06-11,A,1,0,FB2S,PW,ELWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQPK263,155.31000,2012-06-11,A,1,0,FB2,PW,CHANNAHON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQPK263,155.31000,2012-06-11,A,1,0,FB2S,PW,CHANNAHON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,155.35500,2012-09-18,A,1,0,FB2,PW,WILMINGTON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,155.35500,2012-09-18,A,60,0,MO,PW,WILMINGTON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,155.35500,2012-09-18,A,1,0,FB2,PW,SHOREWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,155.35500,2012-09-18,A,60,0,MO,PW,SHOREWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOP688,155.35500,2011-12-12,A,1,200,FB,PW,LOCKPORT
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOP688,155.35500,2011-12-12,A,1,200,FB,PW,CHANNAHON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOP688,155.35500,2011-12-12,A,1,200,FB,PW,ELWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQOP688,155.35500,2011-12-12,A,1,200,FB,PW,BRAIDWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,155.35500,2012-09-18,A,1,0,FB2,PW,LOCKP0RT
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,155.35500,2012-09-18,A,60,0,MO,PW,LOCKP0RT
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQPC963,155.73000,2012-04-11,A,1,0,FB2,PW,LOCKPORT
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPCV634,155.85000,2013-12-24,A,100,0,MO,PW,SHOREWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPCV634,155.85000,2013-12-24,A,100,0,MO,PW,CHANNAHON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPCV634,155.85000,2013-12-24,A,100,0,MO,PW,WILMINGTON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPCV634,155.85000,2013-12-24,A,100,0,MO,PW,BRAIDWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQPC963,156.03750,2012-04-11,A,100,0,MO,PW,LOCKPORT
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPCV634,158.85000,2013-12-24,A,1,0,FB2,PW,SHOREWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPCV634,158.85000,2013-12-24,A,100,0,MO,PW,SHOREWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPCV634,158.85000,2013-12-24,A,1,0,FB2,PW,CHANNAHON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPCV634,158.85000,2013-12-24,A,100,0,MO,PW,CHANNAHON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPCV634,158.85000,2013-12-24,A,1,0,FB2,PW,WILMINGTON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPCV634,158.85000,2013-12-24,A,100,0,MO,PW,WILMINGTON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPCV634,158.85000,2013-12-24,A,1,0,FB2,PW,BRAIDWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPCV634,158.85000,2013-12-24,A,100,0,MO,PW,BRAIDWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,158.93250,2012-09-18,A,300,0,MO,PW,LOCKP0RT
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,158.93250,2012-09-18,A,1,0,FX1,PW,LOCKP0RT
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,158.93250,2012-09-18,A,300,0,MO,PW,WILMINGTON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,158.93250,2012-09-18,A,1,0,FX1,PW,WILMINGTON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,158.93250,2012-09-18,A,300,0,MO,PW,SHOREWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,158.93250,2012-09-18,A,1,0,FX1,PW,SHOREWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,158.99250,2012-09-18,A,1,0,FX1,PW,WILMINGTON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,158.99250,2012-09-18,A,300,0,MO,PW,LOCKP0RT
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,158.99250,2012-09-18,A,1,0,FX1,PW,SHOREWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,158.99250,2012-09-18,A,300,0,MO,PW,WILMINGTON
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,158.99250,2012-09-18,A,300,0,MO,PW,SHOREWOOD
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WPWL581,158.99250,2012-09-18,A,1,0,FX1,PW,LOCKP0RT
WESTERN WILL COUNTY COMMUNICATIONS CENTER,WQLA507,4940.00000,2009-11-11,A,0,0,,PA,
WestRock Converting Company,WQUK970,466.76250,2014-08-06,A,25,0,MO,IG,BOLINGBROOK
WestRock Converting Company,WQUK970,466.76250,2014-08-06,A,20,0,MO,IG,BOLINGBROOK
WestRock Converting Company,WQUK970,466.83750,2014-08-06,A,25,0,MO,IG,BOLINGBROOK
WestRock Converting Company,WQUK970,466.83750,2014-08-06,A,20,0,MO,IG,BOLINGBROOK
WestRock Converting Company,WQUK970,468.46250,2014-08-06,A,20,0,MO,IG,BOLINGBROOK
WestRock Converting Company,WQUK970,468.46250,2014-08-06,A,25,0,MO,IG,BOLINGBROOK
"WestRock CP, LLC",WQQX376,452.38750,2013-03-19,A,60,0,MO,IG,NEW LENOX
"WestRock CP, LLC",WQQX376,461.83750,2013-03-19,A,60,0,MO,IG,NEW LENOX
"WestRock CP, LLC",WQQX376,463.73750,2013-03-19,A,60,0,MO,IG,NEW LENOX
"WestRock CP, LLC",WQQX376,464.38750,2013-03-19,A,60,0,MO,IG,NEW LENOX
"WestRock CP, LLC",WQQX376,464.58750,2013-03-19,A,60,0,MO,IG,NEW LENOX
WI-TRONIX LLC,WQUT295,467.21250,2014-10-03,A,1,55,MO,IG,BOLINGBROOK
WILCO AREA CAREER CENTER,WQNK811,466.05000,2011-03-08,A,25,0,MO,IG,ROMEOVILLE
WILCO AREA CAREER CENTER,WQNK811,466.07500,2011-03-08,A,25,0,MO,IG,ROMEOVILLE
WILCO AREA CAREER CENTER,WQNK811,466.10000,2011-03-08,A,25,0,MO,IG,ROMEOVILLE
WILCO AREA CAREER CENTER,WQNK811,466.12500,2011-03-08,A,25,0,MO,IG,ROMEOVILLE
WILCO AREA CAREER CENTER,WQNK811,466.15000,2011-03-08,A,25,0,MO,IG,ROMEOVILLE
WILL COUNTY OF,KUJ776,155.14500,2013-04-16,A,1,0,FB2,PW,PEOTONE
WILL COUNTY OF,KUJ776,155.14500,2013-04-16,A,1,0,FB,PW,PEOTONE
WILL COUNTY OF,KUJ776,155.14500,2013-04-16,A,1,0,FB2,PW,FRANKFORT
WILL COUNTY OF,KUJ776,155.14500,2013-04-16,A,1,0,FB,PW,FRANKFORT
WILL COUNTY OF,KUJ776,155.14500,2013-04-16,A,80,0,MO,PW,PEOTONE
WILL COUNTY OF,KUJ776,155.14500,2013-04-16,A,80,0,MO,PW,FRANKFORT
WILL COUNTY OF,KUJ776,158.94000,2013-04-16,A,1,0,FX1,PW,PEOTONE
WILL COUNTY OF,KUJ776,158.94000,2013-04-16,A,1,0,FX1,PW,FRANKFORT
WILL COUNTY OF,KUJ776,158.94000,2013-04-16,A,80,0,MO,PW,PEOTONE
WILL COUNTY OF,KUJ776,158.94000,2013-04-16,A,80,0,MO,PW,FRANKFORT
"WILL, COUNTY OF",KBJ235,45.44000,2015-10-28,A,1,0,FB,PW,
"WILL, COUNTY OF",KBJ235,45.44000,2015-10-28,A,1,0,MO,PW,
"WILL, COUNTY OF",KBJ235,45.44000,2015-10-28,A,1,0,FB,PW,JOLIET
"WILL, COUNTY OF",KBJ235,45.44000,2015-10-28,A,1,0,MO,PW,JOLIET
"WILL, COUNTY OF",WGV473,153.80000,2014-11-21,A,1,0,FX1,PW,JOLIET
"WILL, COUNTY OF",WGV473,153.80000,2014-11-21,A,4,0,MO,PW,JOLIET
"WILL, COUNTY OF",KSI571,153.80000,2011-01-27,A,1,0,FX1,PW,JOLIET
"WILL, COUNTY OF",WNFW525,153.80000,2011-01-27,A,1,0,FX1,PW,WILMINGTON
"WILL, COUNTY OF",KSI571,153.80000,2011-01-27,A,55,0,MO,PW,JOLIET
"WILL, COUNTY OF",KSI571,153.80000,2011-01-27,A,1,0,FX1,PW,FRANKFORT
"WILL, COUNTY OF",KSI571,153.80000,2011-01-27,A,55,0,MO,PW,FRANKFORT
"WILL, COUNTY OF",KSI571,153.80000,2011-01-27,A,1,0,FX1,PW,MOKENA
"WILL, COUNTY OF",KSI571,153.80000,2011-01-27,A,55,0,MO,PW,MOKENA
"WILL, COUNTY OF",KSI571,153.80000,2011-01-27,A,1,0,FX1,PW,MONEE
"WILL, COUNTY OF",KSI571,153.80000,2011-01-27,A,55,0,MO,PW,MONEE
"WILL, COUNTY OF",KSI571,153.80000,2011-01-27,A,1,0,FX1,PW,
"WILL, COUNTY OF",KSI571,153.80000,2011-01-27,A,55,0,MO,PW,
"WILL, COUNTY OF",WQST382,154.09250,2013-11-13,A,1,0,FB2S,PW,JOLIET
"WILL, COUNTY OF",WQST382,154.09250,2013-11-13,A,1,0,FB2,PW,JOLIET
"WILL, COUNTY OF",WQST382,154.09250,2013-11-13,A,1,0,FB2S,PW,FRANKFORT
"WILL, COUNTY OF",WQST382,154.09250,2013-11-13,A,1,0,FB2,PW,FRANKFORT
"WILL, COUNTY OF",KBJ235,155.02500,2015-10-28,A,1,0,FB,PW,
"WILL, COUNTY OF",KBJ235,155.02500,2015-10-28,A,65,0,MO,PW,
"WILL, COUNTY OF",KBJ235,155.02500,2015-10-28,A,1,0,FB,PW,JOLIET
"WILL, COUNTY OF",KBJ235,155.02500,2015-10-28,A,65,0,MO,PW,JOLIET
"WILL, COUNTY OF",KBJ235,155.05500,2015-10-28,A,65,0,MO,PW,
"WILL, COUNTY OF",KBJ235,155.05500,2015-10-28,A,65,0,MO,PW,JOLIET
"WILL, COUNTY OF",WNIU446,155.05500,2012-02-15,A,1,0,FB,PW,JOLIET
"WILL, COUNTY OF",WNIU446,155.05500,2012-02-15,A,150,0,MO,PW,JOLIET
"WILL, COUNTY OF",WNIU446,155.05500,2012-02-15,A,1,0,FB,PW,
"WILL, COUNTY OF",WNIU446,155.05500,2012-02-15,A,150,0,MO,PW,
"WILL, COUNTY OF",KSI571,155.76000,2011-01-27,A,1,0,FB2,PW,JOLIET
"WILL, COUNTY OF",KSI571,155.76000,2011-01-27,A,55,0,MO,PW,JOLIET
"WILL, COUNTY OF",KSI571,155.76000,2011-01-27,A,1,0,FB2,PW,FRANKFORT
"WILL, COUNTY OF",KSI571,155.76000,2011-01-27,A,55,0,MO,PW,FRANKFORT
"WILL, COUNTY OF",KSI571,155.76000,2011-01-27,A,1,0,FB2,PW,MOKENA
