Entity,Callsign,Frequency,Granted,Stat,Units,Pag,Code,Svc,City
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,462.27500,2011-08-08,A,250,0,MO,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,463.36250,2011-08-08,A,250,0,MO,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,463.36250,2011-08-08,A,1,0,FB2,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,463.36250,2011-08-08,A,1,0,FB2,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,463.36250,2011-08-08,A,250,0,MO,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,463.45000,2011-08-08,A,1,0,FB2,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,463.45000,2011-08-08,A,1,0,FB2,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,463.45000,2011-08-08,A,250,0,MO,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,463.45000,2011-08-08,A,250,0,MO,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,463.90000,2011-08-08,A,1,0,FB2,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,463.90000,2011-08-08,A,1,0,FB2,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,463.90000,2011-08-08,A,250,0,MO,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,463.90000,2011-08-08,A,250,0,MO,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,464.33750,2011-08-08,A,1,0,FB2,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,464.33750,2011-08-08,A,1,0,FB2,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,464.33750,2011-08-08,A,250,0,MO,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,464.33750,2011-08-08,A,250,0,MO,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,464.67500,2011-08-08,A,1,0,FB2,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,464.67500,2011-08-08,A,1,0,FB2,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,464.67500,2011-08-08,A,250,0,MO,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,464.67500,2011-08-08,A,250,0,MO,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,467.27500,2011-08-08,A,250,0,MO,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,467.27500,2011-08-08,A,250,0,MO,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,468.36250,2011-08-08,A,250,0,MO,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,468.36250,2011-08-08,A,6,0,FX1,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,468.36250,2011-08-08,A,6,0,FX1,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,468.36250,2011-08-08,A,250,0,MO,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,468.45000,2011-08-08,A,250,0,MO,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,468.45000,2011-08-08,A,250,0,MO,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,468.45000,2011-08-08,A,6,0,FX1,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,468.45000,2011-08-08,A,6,0,FX1,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,468.90000,2011-08-08,A,6,0,FX1,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,468.90000,2011-08-08,A,6,0,FX1,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,468.90000,2011-08-08,A,250,0,MO,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,468.90000,2011-08-08,A,250,0,MO,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,469.33750,2011-08-08,A,250,0,MO,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,469.33750,2011-08-08,A,250,0,MO,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,469.33750,2011-08-08,A,6,0,FX1,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,469.33750,2011-08-08,A,6,0,FX1,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,469.61250,2011-08-08,A,250,0,MO,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,469.61250,2011-08-08,A,250,0,MO,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,469.67500,2011-08-08,A,250,0,MO,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,469.67500,2011-08-08,A,6,0,FX1,IG,Oak Brook
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,469.67500,2011-08-08,A,250,0,MO,IG,Downers Grove
ADVOCATE LUTHERAN GENERAL HOSPITAL,KZQ870,469.67500,2011-08-08,A,6,0,FX1,IG,Downers Grove
AFFILIATED CUSTOMER SERVICE,WPAJ404,464.52500,2013-01-02,A,50,0,MO,IG,
AFFILIATED CUSTOMER SERVICE,WPAJ404,464.55000,2013-01-02,A,1,0,FB2I,IG,
AFFILIATED CUSTOMER SERVICE,WPAJ404,464.55000,2013-01-02,A,50,0,MOI,IG,
AFFILIATED CUSTOMER SERVICE,WPAJ404,464.83750,2013-01-02,A,50,0,MO,IG,
AFFILIATED CUSTOMER SERVICE,WPAJ404,464.93750,2013-01-02,A,50,0,MO,IG,
AFFILIATED CUSTOMER SERVICE,WPAJ404,469.55000,2013-01-02,A,50,0,MOI,IG,
AGCO,WQUZ912,456.73750,2014-12-03,A,15,0,MO,IG,WEST CHICAGO
AGCO,WQUZ912,457.31250,2014-12-03,A,15,0,MO,IG,WEST CHICAGO
AGELIAN WARRENVILLE,WQUY296,452.41250,2014-11-14,A,1,0,FB2,IG,NAPERVILLE
AGELIAN WARRENVILLE,WQUY296,452.41250,2014-11-14,A,10,0,MO,IG,NAPERVILLE
AGELIAN WARRENVILLE,WQUY296,457.41250,2014-11-14,A,10,0,MO,IG,NAPERVILLE
Air Serv Corp,WQKV899,173.22500,2009-10-01,A,25,0,MO,IG,Chicago
Air Serv Corp,WQKV899,173.22500,2009-10-01,A,1,0,FB,IG,Chicago
"AL I/GLEN ELLYN SENIOR HOUSING, LLC",WQUV290,456.28750,2014-10-22,A,35,0,MO,IG,GLEN ELLYN
"AL I/GLEN ELLYN SENIOR HOUSING, LLC",WQUV290,456.33750,2014-10-22,A,35,0,MO,IG,GLEN ELLYN
"AL I/GLEN ELLYN SENIOR HOUSING, LLC",WQUV290,456.36250,2014-10-22,A,35,0,MO,IG,GLEN ELLYN
"AL I/GLEN ELLYN SENIOR HOUSING, LLC",WQUV290,456.38750,2014-10-22,A,35,0,MO,IG,GLEN ELLYN
"AL I/GLEN ELLYN SENIOR HOUSING, LLC",WQUV290,457.08750,2014-10-22,A,35,0,MO,IG,GLEN ELLYN
ALAN HEATING AIR CONDITIONING INC,KNIN631,464.42500,2013-12-19,A,1,0,FB2,IG,ELMHURST
ALAN HEATING AIR CONDITIONING INC,KNIN631,469.42500,2013-12-19,A,8,0,MO,IG,ELMHURST
ALARM DETECTION SYSTEMS INC,WPCD290,220.88250,2013-02-15,A,1,0,FB2,QO,AURORA
ALARM DETECTION SYSTEMS INC,WPCD290,221.88250,2013-02-15,A,350,0,MO,QO,AURORA
ALLSTATE INSURANCE CO.,WQNL497,461.68750,2011-03-15,A,1,0,FB2,IG,WOODRIDGE
ALLSTATE INSURANCE CO.,WQNL497,461.68750,2011-03-15,A,8,0,MO,IG,WOODRIDGE
ALLSTATE INSURANCE CO.,WQNL497,466.68750,2011-03-15,A,8,0,MO,IG,WOODRIDGE
American Flange,WQOA887,456.77500,2011-07-28,A,15,0,MO,IG,Carol Stream
American Flange,WQOA887,456.86250,2011-07-28,A,15,0,MO,IG,Carol Stream
American Flange,WQOA887,458.01250,2011-07-28,A,15,0,MO,IG,Carol Stream
American Flange,WQOA887,467.02500,2011-07-28,A,15,0,MO,IG,Carol Stream
American Flange,WQOA887,467.03750,2011-07-28,A,15,0,MO,IG,Carol Stream
AMERICAN LITHO INC,WQNP388,457.41250,2011-04-07,A,20,0,MO,IG,CAROL STREAM
AMERICAN LITHO INC,WQNP388,457.48750,2011-04-07,A,20,0,MO,IG,CAROL STREAM
AMERICAN LITHO INC,WQNP388,457.63750,2011-04-07,A,20,0,MO,IG,CAROL STREAM
AMERICAN LITHO INC,WQNP388,457.71250,2011-04-07,A,20,0,MO,IG,CAROL STREAM
AMERICAN LITHO INC,WQNP388,457.98750,2011-04-07,A,20,0,MO,IG,CAROL STREAM
American National Red Cross,KRO425,47.42000,2011-02-11,A,1,0,FB,PW,WHEATON
AMERICAN TIME & SIGNAL CO.,WQFW336,464.60000,2006-10-19,A,1,0,MO6,IG,CAROL STREAM
AMERICAN TIME & SIGNAL CO.,WQFW336,464.60000,2006-10-19,A,350,50000,FB6T,IG,CAROL STREAM
AMERICAN TIME & SIGNAL CO.,WQFW336,464.60000,2006-10-19,A,1690,50000,FB6T,IG,CAROL STREAM
AMERICAN TIME & SIGNAL CO.,WQFW336,464.62500,2006-10-19,A,1,0,MO6,IG,CAROL STREAM
AMERICAN TIME & SIGNAL CO.,WQFW336,464.62500,2006-10-19,A,350,50000,FB6T,IG,CAROL STREAM
AMERICAN TIME & SIGNAL CO.,WQFW336,464.62500,2006-10-19,A,1690,50000,FB6T,IG,CAROL STREAM
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,1,0,MO6,IG,CAROL STREAM
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,2,0,MO6,IG,CAROL STREAM
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,920,50000,FB6T,IG,CAROL STREAM
AMERICAN TIME & SIGNAL CO.,WQFW336,464.65000,2006-10-19,A,4500,50000,FB6T,IG,CAROL STREAM
AMERICAN TIME & SIGNAL CO.,WQFW336,464.67500,2006-10-19,A,1690,50000,FB6T,IG,CAROL STREAM
AMERICAN TIME & SIGNAL CO.,WQFW336,464.67500,2006-10-19,A,1,0,MO6,IG,CAROL STREAM
AMERICAN TIME & SIGNAL CO.,WQFW336,464.67500,2006-10-19,A,350,50000,FB6T,IG,CAROL STREAM
AMERICAN TIME & SIGNAL CO.,WQFW336,464.70000,2006-10-19,A,350,50000,FB6T,IG,CAROL STREAM
AMERICAN TIME & SIGNAL CO.,WQFW336,464.70000,2006-10-19,A,1690,50000,FB6T,IG,CAROL STREAM
AMERICAN TIME & SIGNAL CO.,WQFW336,464.70000,2006-10-19,A,1,0,MO6,IG,CAROL STREAM
AMETEK NATIONAL CONTROLS CORP,WQAA857,451.23750,2014-04-12,A,18,0,MO,IG,West Chicago
AMETEK NATIONAL CONTROLS CORP,WQAA857,451.31250,2014-04-12,A,18,0,MO,IG,West Chicago
AMETEK NATIONAL CONTROLS CORP,WQAA857,451.61250,2014-04-12,A,18,0,MO,IG,West Chicago
AMETEK NATIONAL CONTROLS CORP,WQAA857,451.76250,2014-04-12,A,18,0,MO,IG,West Chicago
"AMS Spectrum Holdings, LLC",WPGT633,929.11250,2010-04-27,A,1,20000,FB6C,GS,BOLLINGBROOK
"AMS Spectrum Holdings, LLC",WPGW837,929.11250,2010-04-27,A,1,20000,FB6C,GS,LOMBARD
Anchor Brake Shoe,WQTG520,451.48750,2014-01-28,A,10,0,MO,IG,West Chicago
Anchor Brake Shoe,WQTG520,452.88750,2014-01-28,A,10,0,MO,IG,West Chicago
Anchor Brake Shoe,WQTG520,456.48750,2014-01-28,A,10,0,MO,IG,West Chicago
Anchor Brake Shoe,WQTG520,457.88750,2014-01-28,A,10,0,MO,IG,West Chicago
"AP AIM LISLE TENANT, LLC DBA HYATT LISLE",WQOM854,456.95000,2011-11-21,A,40,0,MO,IG,LISLE
"AP AIM LISLE TENANT, LLC DBA HYATT LISLE",WQOM854,457.33750,2011-11-21,A,40,0,MO,IG,LISLE
"AP AIM LISLE TENANT, LLC DBA HYATT LISLE",WQOM854,464.67500,2011-11-21,A,1,0,FB2,IG,LISLE
"AP AIM LISLE TENANT, LLC DBA HYATT LISLE",WQOM854,464.67500,2011-11-21,A,10,0,MO,IG,LISLE
"AP AIM LISLE TENANT, LLC DBA HYATT LISLE",WQOM854,469.35000,2011-11-21,A,40,0,MO,IG,LISLE
"AP AIM LISLE TENANT, LLC DBA HYATT LISLE",WQOM854,469.67500,2011-11-21,A,10,0,MO,IG,LISLE
"AP AIM LISLE TENANT, LLC DBA HYATT LISLE",WQOM854,469.80000,2011-11-21,A,40,0,MO,IG,LISLE
APPLIED TELECOM TECHNOLOGIES INC,WNME761,463.55000,2013-06-07,A,6,0,MO,IG,OAKBROOK TERR
APPLIED TELECOM TECHNOLOGIES INC,WNME761,463.55000,2013-06-07,A,10,0,MO,IG,OAKBROOK TERR
APPLIED TELECOM TECHNOLOGIES INC,WNME761,463.55000,2013-06-07,A,1,0,FB4,IG,OAKBROOK TERR
APPLIED TELECOM TECHNOLOGIES INC,WNME761,464.72500,2013-06-07,A,10,0,MO,IG,OAKBROOK TERR
APPLIED TELECOM TECHNOLOGIES INC,WNME761,464.72500,2013-06-07,A,1,0,FB4,IG,OAKBROOK TERR
APPLIED TELECOM TECHNOLOGIES INC,WNME761,464.72500,2013-06-07,A,6,0,MO,IG,OAKBROOK TERR
APPLIED TELECOM TECHNOLOGIES INC,WNME761,468.55000,2013-06-07,A,6,0,MO,IG,OAKBROOK TERR
APPLIED TELECOM TECHNOLOGIES INC,WNME761,468.55000,2013-06-07,A,10,0,MO,IG,OAKBROOK TERR
APPLIED TELECOM TECHNOLOGIES INC,WNME761,468.55000,2013-06-07,A,1,0,FX1,IG,OAKBROOK TERR
APPLIED TELECOM TECHNOLOGIES INC,WNME761,469.72500,2013-06-07,A,10,0,MO,IG,OAKBROOK TERR
APPLIED TELECOM TECHNOLOGIES INC,WNME761,469.72500,2013-06-07,A,6,0,MO,IG,OAKBROOK TERR
APPLIED TELECOM TECHNOLOGIES INC,WNME761,469.72500,2013-06-07,A,1,0,FX1,IG,OAKBROOK TERR
ARAMARK,WQMK503,452.46250,2010-09-02,A,1,0,FB2,IG,DOWNERS GROVE
ARAMARK,WQMK503,452.46250,2010-09-02,A,70,0,MO,IG,DOWNERS GROVE
ARAMARK,WQMK503,457.46250,2010-09-02,A,70,0,MO,IG,DOWNERS GROVE
Aramark,WQKG870,461.20000,2009-05-15,A,1,0,FB2,IG,Winfield
Aramark,WQKG870,461.20000,2009-05-15,A,30,0,MO,IG,Winfield
Aramark,WQFW894,462.13750,2006-10-24,A,1,0,FB2,IG,Downers Grove
Aramark,WQFW894,462.13750,2006-10-24,A,30,0,MO,IG,Downers Grove
Aramark,WQFW894,463.46250,2006-10-24,A,30,0,MO,IG,Downers Grove
Aramark,WQFW894,463.46250,2006-10-24,A,1,0,FB2,IG,Downers Grove
Aramark,WQKG870,466.20000,2009-05-15,A,30,0,MO,IG,Winfield
Aramark,WQFW894,467.13750,2006-10-24,A,30,0,MO,IG,Downers Grove
Aramark,WQFW894,468.46250,2006-10-24,A,30,0,MO,IG,Downers Grove
"AURORA TECH HOLDINGS, LLC",WQUS882,466.07500,2014-10-01,A,30,0,MO,IG,AURORA
"AURORA TECH HOLDINGS, LLC",WQUS882,466.10000,2014-10-01,A,30,0,MO,IG,AURORA
"AURORA TECH HOLDINGS, LLC",WQUS882,466.12500,2014-10-01,A,30,0,MO,IG,AURORA
"AURORA TECH HOLDINGS, LLC",WQUS882,466.15000,2014-10-01,A,30,0,MO,IG,AURORA
"AURORA TECH HOLDINGS, LLC",WQUS882,466.17500,2014-10-01,A,30,0,MO,IG,AURORA
"AURORA, CITY OF",WQMN589,806.03750,2010-10-04,A,1170,0,MO,YF,AURORA
"AURORA, CITY OF",WQMN589,806.06250,2010-10-04,A,1170,0,MO,YF,AURORA
"AURORA, CITY OF",WQMN589,806.60000,2010-10-04,A,1170,0,MO,YF,AURORA
"AURORA, CITY OF",WQMN589,807.11250,2010-10-04,A,1170,0,MO,YF,AURORA
"AURORA, CITY OF",WQMN589,807.25000,2010-10-04,A,1170,0,MO,YF,AURORA
"AURORA, CITY OF",WQMN589,807.62500,2010-10-04,A,1170,0,MO,YF,AURORA
"AURORA, CITY OF",WQMN589,807.75000,2010-10-04,A,1170,0,MO,YF,AURORA
"AURORA, CITY OF",WQMN589,808.11250,2010-10-04,A,1170,0,MO,YF,AURORA
"AURORA, CITY OF",WQMN589,808.17500,2010-10-04,A,1170,0,MO,YF,AURORA
"AURORA, CITY OF",WQMN589,808.20000,2010-10-04,A,1170,0,MO,YF,AURORA
"AURORA, CITY OF",WQMN589,808.53750,2010-10-04,A,1170,0,MO,YF,AURORA
"AURORA, CITY OF",WQMN589,808.73750,2010-10-04,A,1170,0,MO,YF,AURORA
"AURORA, CITY OF",WQMN589,851.03750,2010-10-04,A,1,0,FB2,YF,AURORA
"AURORA, CITY OF",WQMN589,851.06250,2010-10-04,A,1,0,FB2,YF,AURORA
"AURORA, CITY OF",WQMN589,851.60000,2010-10-04,A,1,0,FB2,YF,AURORA
"AURORA, CITY OF",WQMN589,852.11250,2010-10-04,A,1,0,FB2,YF,AURORA
"AURORA, CITY OF",WQMN589,852.25000,2010-10-04,A,1,0,FB2,YF,AURORA
"AURORA, CITY OF",WQMN589,852.62500,2010-10-04,A,1,0,FB2,YF,AURORA
"AURORA, CITY OF",WQMN589,852.75000,2010-10-04,A,1,0,FB2,YF,AURORA
"AURORA, CITY OF",WQMN589,853.11250,2010-10-04,A,1,0,FB2,YF,AURORA
"AURORA, CITY OF",WQMN589,853.17500,2010-10-04,A,1,0,FB2,YF,AURORA
"AURORA, CITY OF",WQMN589,853.20000,2010-10-04,A,1,0,FB2,YF,AURORA
"AURORA, CITY OF",WQMN589,853.53750,2010-10-04,A,1,0,FB2,YF,AURORA
"AURORA, CITY OF",WQMN589,853.73750,2010-10-04,A,1,0,FB2,YF,AURORA
Aviation Spectrum Resources Inc,WQVX787,129.65000,2015-06-10,A,0,0,FA,AF,Chicago
Aviation Spectrum Resources Inc,WQJL442,130.10000,2008-10-21,A,0,0,FA,AF,Aurora
BALL HORTICULTURE COMPANY,WQDH536,457.28750,2015-07-28,A,20,0,MO,IG,W. CHICAGO
BALL HORTICULTURE COMPANY,WQDH536,457.68750,2015-07-28,A,20,0,MO,IG,W. CHICAGO
BARTLETT PARK DISTRICT,WNAA359,151.29500,2011-09-22,A,1,0,FB,PW,BARTLETT
BARTLETT PARK DISTRICT,WNAA359,151.29500,2011-09-22,A,12,0,MO,PW,BARTLETT
"BELMONT VILLAGE GENEVA ROAD TENANT, LLC",WQDG460,461.71250,2015-07-31,A,1,0,FB2,IG,CAROL STREAM
"BELMONT VILLAGE GENEVA ROAD TENANT, LLC",WQDG460,461.71250,2015-07-31,A,20,0,MO,IG,CAROL STREAM
"BELMONT VILLAGE GENEVA ROAD TENANT, LLC",WQDG460,466.71250,2015-07-31,A,10,0,MO,IG,CAROL STREAM
BENEDICTINE UNIVERSITY,WPTZ262,452.45000,2012-01-25,A,90,0,MO,IG,LISLE
BENEDICTINE UNIVERSITY,WPTZ262,457.45000,2012-01-25,A,90,0,MO,IG,LISLE
BENEDICTINE UNIVERSITY,WQHX406,462.87500,2007-11-27,A,1,200,FB,IG,LISLE
BENEDICTINE UNIVERSITY,WPTZ262,464.06250,2012-01-25,A,90,0,MO,IG,LISLE
BENEDICTINE UNIVERSITY,WPTZ262,464.06250,2012-01-25,A,1,0,FB2,IG,LISLE
BENEDICTINE UNIVERSITY,WPTZ262,464.53750,2012-01-25,A,40,0,MO,IG,LISLE
BENEDICTINE UNIVERSITY,WPTZ262,464.63750,2012-01-25,A,1,0,FB2,IG,LISLE
BENEDICTINE UNIVERSITY,WPTZ262,464.63750,2012-01-25,A,90,0,MO,IG,LISLE
BENEDICTINE UNIVERSITY,WPTZ262,464.78750,2012-01-25,A,90,0,MO,IG,LISLE
BENEDICTINE UNIVERSITY,WPTZ262,464.93750,2012-01-25,A,90,0,MO,IG,LISLE
BENEDICTINE UNIVERSITY,WPTZ262,466.18750,2012-01-25,A,40,0,MO,IG,LISLE
BENEDICTINE UNIVERSITY,WPTZ262,466.36250,2012-01-25,A,40,0,MO,IG,LISLE
BENEDICTINE UNIVERSITY,WPTZ262,469.06250,2012-01-25,A,6,0,FX1,IG,LISLE
BENEDICTINE UNIVERSITY,WPTZ262,469.06250,2012-01-25,A,90,0,MO,IG,LISLE
BENEDICTINE UNIVERSITY,WPTZ262,469.41250,2012-01-25,A,90,0,MO,IG,LISLE
BENEDICTINE UNIVERSITY,WPTZ262,469.53750,2012-01-25,A,40,0,MO,IG,LISLE
BENEDICTINE UNIVERSITY,WPTZ262,469.63750,2012-01-25,A,6,0,FX1,IG,LISLE
BENEDICTINE UNIVERSITY,WPTZ262,469.63750,2012-01-25,A,90,0,MO,IG,LISLE
Benet Academy,WQTA255,451.86250,2013-12-17,A,1,0,FB2,IG,Lisle
Benet Academy,WQTA255,451.86250,2013-12-17,A,40,0,MO,IG,Lisle
Benet Academy,WQTA255,456.86250,2013-12-17,A,40,0,MO,IG,Lisle
BENSENVILLE ELEMENTARY SCHOOL DIST 2,WPQF648,155.29500,2015-06-04,A,1,0,FB,PW,BENSENVILLE
BENSENVILLE ELEMENTARY SCHOOL DIST 2,WPQF648,155.29500,2015-06-04,A,45,0,MO,PW,BENSENVILLE
Bensenville Elementary School District 2,WQUM319,72.30000,2014-08-14,A,1,0,MO,IG,Bensenville
Bensenville Elementary School District 2,WQUM319,72.40000,2014-08-14,A,1,0,MO,IG,Bensenville
BENSENVILLE FIRE PROTECTION DISTRICT,WQLW652,154.26500,2010-05-12,A,1,0,FB,PW,BENSENVILLE
BENSENVILLE FIRE PROTECTION DISTRICT,WQLW652,154.37000,2010-05-12,A,1,0,FB,PW,BENSENVILLE
BENSENVILLE FIRE PROTECTION DISTRICT,WQLW652,154.37000,2010-05-12,A,30,0,MO,PW,BENSENVILLE
BENSENVILLE FIRE PROTECTION DISTRICT,WQLW652,155.34000,2010-05-12,A,30,0,MO,PW,BENSENVILLE
BENSENVILLE FIRE PROTECTION DISTRICT,WQLW652,155.40000,2010-05-12,A,30,0,MO,PW,BENSENVILLE
BENSENVILLE PARK DISTRICT,WQRU546,456.96250,2013-07-29,A,20,0,MO,IG,BENSENVILLE
BENSENVILLE PARK DISTRICT,WQRU546,457.51250,2013-07-29,A,20,0,MO,IG,BENSENVILLE
BENSENVILLE PARK DISTRICT,WQRU546,466.56250,2013-07-29,A,20,0,MO,IG,BENSENVILLE
BENSENVILLE PARK DISTRICT,WQRU546,466.76250,2013-07-29,A,20,0,MO,IG,BENSENVILLE
BENSENVILLE PARK DISTRICT,WQRU546,467.33750,2013-07-29,A,20,0,MO,IG,BENSENVILLE
BENSENVILLE SCHOOL DISTRICT 2,WQQZ355,451.48750,2013-03-29,A,10,0,MO,IG,BENSENVILLE
BENSENVILLE SCHOOL DISTRICT 2,WQQZ355,451.58750,2013-03-29,A,10,0,MO,IG,BENSENVILLE
BENSENVILLE SCHOOL DISTRICT 2,WQQZ355,452.06250,2013-03-29,A,10,0,MO,IG,BENSENVILLE
BENSENVILLE SCHOOL DISTRICT 2,WQQZ355,452.38750,2013-03-29,A,10,0,MO,IG,BENSENVILLE
BENSENVILLE SCHOOL DISTRICT 2,WQQZ355,452.78750,2013-03-29,A,10,0,MO,IG,BENSENVILLE
BENSENVILLE SCHOOL DISTRICT 2,WQQZ355,452.81250,2013-03-29,A,10,0,MO,IG,BENSENVILLE
"BENSENVILLE, VILLAGE OF",KKH322,155.02500,2012-08-11,A,1,0,FB,PW,BENSONVILLE
"BENSENVILLE, VILLAGE OF",KKH322,155.02500,2012-08-11,A,4,0,MO,PW,BENSONVILLE
"BENSENVILLE, VILLAGE OF",KKN849,471.21250,2013-09-27,A,1,0,FB2,PW,BENSENVILLE
"BENSENVILLE, VILLAGE OF",KKN849,471.21250,2013-09-27,A,22,0,MO,PW,BENSENVILLE
"BENSENVILLE, VILLAGE OF",KKN849,471.21250,2013-09-27,A,1,0,MO,PW,BENSENVILLE
"BENSENVILLE, VILLAGE OF",KKN849,474.21250,2013-09-27,A,22,0,MO,PW,BENSENVILLE
"BENSENVILLE, VILLAGE OF",KKN849,474.21250,2013-09-27,A,1,0,MO,PW,BENSENVILLE
BERGLUND CONSTRUCTION COMPANY,WQXF713,466.70000,2016-02-22,A,350,0,MO,IG,CHICAGO
BERGLUND CONSTRUCTION COMPANY,WQXF713,468.20000,2016-02-22,A,350,0,MO,IG,CHICAGO
BERGLUND CONSTRUCTION COMPANY,WQXF713,468.25000,2016-02-22,A,350,0,MO,IG,CHICAGO
BERGLUND CONSTRUCTION COMPANY,WQXF713,468.27500,2016-02-22,A,350,0,MO,IG,CHICAGO
BERGLUND CONSTRUCTION COMPANY,WQXF713,468.32500,2016-02-22,A,350,0,MO,IG,CHICAGO
BEST BUY CORPORATE OFFICE,WQIK901,461.83750,2008-03-06,A,25,0,MO,IG,WOODRIDGE
BEST BUY CORPORATE OFFICE,WQIK901,462.01250,2008-03-06,A,1,0,FB2,IG,WOODRIDGE
BEST BUY CORPORATE OFFICE,WQIK901,462.01250,2008-03-06,A,25,0,MO,IG,WOODRIDGE
BEST BUY CORPORATE OFFICE,WQIK901,467.01250,2008-03-06,A,25,0,MO,IG,WOODRIDGE
BEST BUY CORPORATION,WQFC267,462.18750,2006-06-13,A,20,0,MO,IG,DOWNERS GROVE
BEST BUY CORPORATION,WQFC267,462.18750,2006-06-13,A,20,0,MO,IG,AURORA
BEST BUY CORPORATION,WQFC267,462.46250,2006-06-13,A,20,0,MO,IG,DOWNERS GROVE
BEST BUY CORPORATION,WQFC267,462.46250,2006-06-13,A,20,0,MO,IG,AURORA
"BLACHFORD INVESTMENTS, INC.",WQQA675,462.75000,2012-10-09,A,1,10,FB,IG,WEST CHICAGO
BLISTEX INC.,WPTG735,467.76250,2011-08-06,A,30,0,MO,IG,OAK BROOK
BLISTEX INC.,WPTG735,467.81250,2011-08-06,A,30,0,MO,IG,OAK BROOK
BLISTEX INC.,WPTG735,467.85000,2011-08-06,A,30,0,MO,IG,OAK BROOK
BLISTEX INC.,WPTG735,467.87500,2011-08-06,A,30,0,MO,IG,OAK BROOK
BLISTEX INC.,WPTG735,467.90000,2011-08-06,A,30,0,MO,IG,OAK BROOK
BLISTEX INC.,WPTG735,467.92500,2011-08-06,A,30,0,MO,IG,OAK BROOK
BLOOMINGDALE FIRE PROTECTION DISTRICT NO 1,KVU455,154.17500,2012-03-23,A,18,0,MO,PW,BLOOMINGDALE
BLOOMINGDALE FIRE PROTECTION DISTRICT NO 1,KVU455,154.17500,2012-03-23,A,1,30,FB,PW,BLOOMINGDALE
